delivery_id,order_id,date,delivery_slot,distance_km,time_taken_min,delivery_cost_inr,status
DEL01424,ORD01424,2024-03-28,15:00-18:00,4.75,18.6,49.72,Delivered
DEL01425,ORD01425,2024-03-09,15:00-18:00,12.59,40.4,73.18,Delivered
DEL01426,ORD01426,2024-03-16,09:00-12:00,14.64,62.2,71.57,Delivered
DEL01427,ORD01427,2024-03-18,15:00-18:00,26.51,86.9,105.11,Delivered
DEL01428,ORD01428,2024-03-10,18:00-21:00,14.7,64.8,74.37,Delivered
DEL01429,ORD01429,2024-03-22,09:00-12:00,16.87,52.6,68.74,Delivered
DEL01430,ORD01430,2024-03-08,12:00-15:00,42.73,170.5,139.93,Delivered
DEL01431,ORD01431,2024-03-20,18:00-21:00,31.44,107.9,133.88,Delivered
DEL01432,ORD01432,2024-03-15,15:00-18:00,41.86,135.5,133.89,Delivered
DEL01433,ORD01433,2024-03-24,12:00-15:00,41.52,181.4,138.55,Delivered
DEL01434,ORD01434,2024-03-25,18:00-21:00,36.19,160.3,136.81,Delivered
DEL01435,ORD01435,2024-03-27,18:00-21:00,35.73,120.9,147.74,Delivered
DEL01436,ORD01436,2024-03-05,09:00-12:00,36.72,97.4,121.52,Delivered
DEL01437,ORD01437,2024-03-10,09:00-12:00,29.37,96.6,105.14,Returned
DEL01438,ORD01438,2024-03-02,12:00-15:00,29.85,132.3,115.71,Delivered
DEL01439,ORD01439,2024-03-04,12:00-15:00,5.33,13.6,48.68,Delivered
DEL01440,ORD01440,2024-03-14,15:00-18:00,8.46,25.0,59.64,Delivered
DEL01441,ORD01441,2024-03-27,12:00-15:00,42.83,138.1,141.28,Delivered
DEL01442,ORD01442,2024-03-14,18:00-21:00,2.84,11.3,41.12,Delivered
DEL01443,ORD01443,2024-03-19,09:00-12:00,22.96,83.3,87.63,Delivered
DEL01444,ORD01444,2024-03-23,18:00-21:00,7.12,29.5,58.36,Returned
DEL01445,ORD01445,2024-03-27,12:00-15:00,4.87,18.2,46.06,Delivered
DEL01446,ORD01446,2024-03-30,15:00-18:00,1.19,3.8,36.89,Delivered
DEL01447,ORD01447,2024-03-26,12:00-15:00,3.82,11.9,43.49,Delivered
DEL01448,ORD01448,2024-03-18,18:00-21:00,12.3,51.6,75.44,Delivered
DEL01449,ORD01449,2024-03-20,15:00-18:00,8.77,34.3,57.94,Returned
DEL01450,ORD01450,2024-03-03,12:00-15:00,44.97,134.1,144.22,Delivered
DEL01451,ORD01451,2024-03-16,12:00-15:00,23.18,59.2,95.93,Delivered
DEL01452,ORD01452,2024-03-19,12:00-15:00,27.98,89.3,113.66,Delivered
DEL01453,ORD01453,2024-03-03,12:00-15:00,31.9,103.8,110.47,Delivered
DEL01454,ORD01454,2024-03-30,15:00-18:00,24.94,103.5,97.19,Delivered
DEL01455,ORD01455,2024-03-08,12:00-15:00,11.2,49.1,57.38,Delivered
DEL01456,ORD01456,2024-03-08,12:00-15:00,35.18,127.2,132.54,Delivered
DEL01457,ORD01457,2024-03-14,18:00-21:00,40.23,170.3,168.73,Delivered
DEL01458,ORD01458,2024-03-12,15:00-18:00,16.08,41.6,78.31,Delivered
DEL01459,ORD01459,2024-03-23,09:00-12:00,32.37,132.2,112.29,Delivered
DEL01460,ORD01460,2024-03-18,12:00-15:00,25.6,74.7,94.65,Delivered
DEL01461,ORD01461,2024-03-02,12:00-15:00,6.17,20.4,50.51,Delivered
DEL01462,ORD01462,2024-03-02,15:00-18:00,34.92,147.2,122.7,Delivered
DEL01463,ORD01463,2024-03-29,18:00-21:00,12.57,36.5,74.91,Delivered
DEL01464,ORD01464,2024-03-23,12:00-15:00,29.11,123.7,109.34,Delivered
DEL01465,ORD01465,2024-03-20,09:00-12:00,13.79,61.1,70.05,Delivered
DEL01466,ORD01466,2024-03-06,09:00-12:00,31.05,116.5,112.78,Delivered
DEL01467,ORD01467,2024-03-04,18:00-21:00,9.56,37.0,61.89,Delivered
DEL01468,ORD01468,2024-03-06,18:00-21:00,11.28,42.4,73.35,Delivered
DEL01469,ORD01469,2024-03-13,18:00-21:00,43.11,186.8,172.06,Delivered
DEL01470,ORD01470,2024-03-01,09:00-12:00,20.97,86.7,83.2,Delayed
DEL01471,ORD01471,2024-03-17,09:00-12:00,37.61,158.0,114.1,Delivered
DEL01472,ORD01472,2024-03-20,12:00-15:00,8.02,30.8,55.71,Delivered
DEL01473,ORD01473,2024-03-29,18:00-21:00,39.92,145.2,160.9,Returned
DEL01474,ORD01474,2024-03-29,09:00-12:00,43.31,188.7,126.3,Delivered
DEL01475,ORD01475,2024-03-19,15:00-18:00,21.3,75.4,94.04,Returned
DEL01476,ORD01476,2024-03-18,15:00-18:00,30.71,127.4,121.24,Delivered
DEL01477,ORD01477,2024-03-27,18:00-21:00,24.94,65.4,120.75,Delivered
DEL01478,ORD01478,2024-03-17,12:00-15:00,41.72,149.5,133.56,Delivered
DEL01479,ORD01479,2024-03-15,18:00-21:00,11.6,42.4,69.37,Delivered
DEL01480,ORD01480,2024-03-16,18:00-21:00,22.1,85.1,92.2,Delivered
DEL01481,ORD01481,2024-03-23,12:00-15:00,36.1,115.9,130.56,Delivered
DEL01482,ORD01482,2024-03-18,18:00-21:00,27.76,112.8,114.9,Delivered
DEL01483,ORD01483,2024-03-06,18:00-21:00,19.62,51.6,90.5,Delivered
DEL01484,ORD01484,2024-03-23,09:00-12:00,4.06,11.7,41.4,Returned
DEL01485,ORD01485,2024-03-04,18:00-21:00,13.85,53.8,81.9,Returned
DEL01486,ORD01486,2024-03-13,18:00-21:00,24.03,107.2,102.66,Delivered
DEL01487,ORD01487,2024-03-29,09:00-12:00,31.86,131.1,102.25,Delivered
DEL01488,ORD01488,2024-03-13,09:00-12:00,30.2,117.9,99.84,Delivered
DEL01489,ORD01489,2024-03-15,12:00-15:00,43.59,128.6,135.53,Delivered
DEL01490,ORD01490,2024-03-18,15:00-18:00,21.89,58.0,90.31,Delivered
DEL01491,ORD01491,2024-03-04,12:00-15:00,15.11,56.0,72.69,Delivered
DEL01492,ORD01492,2024-03-04,09:00-12:00,2.04,7.9,32.93,Delivered
DEL01493,ORD01493,2024-03-12,12:00-15:00,34.75,149.1,113.84,Delivered
DEL01494,ORD01494,2024-03-05,12:00-15:00,28.09,83.5,107.65,Delivered
DEL01495,ORD01495,2024-03-10,18:00-21:00,42.83,182.2,173.77,Delivered
DEL01496,ORD01496,2024-03-03,12:00-15:00,4.94,19.4,43.43,Delivered
DEL01497,ORD01497,2024-03-22,15:00-18:00,10.97,38.8,59.54,Delivered
DEL01498,ORD01498,2024-03-29,18:00-21:00,20.56,64.6,106.87,Delivered
DEL01499,ORD01499,2024-03-08,18:00-21:00,10.52,37.7,71.09,Delivered
DEL01500,ORD01500,2024-03-20,15:00-18:00,3.31,10.3,39.39,Returned
DEL01501,ORD01501,2024-03-05,12:00-15:00,18.12,66.1,79.4,Delivered
DEL01502,ORD01502,2024-03-12,18:00-21:00,8.54,27.5,67.32,Delayed
DEL01503,ORD01503,2024-03-05,18:00-21:00,16.18,46.4,81.69,Delivered
DEL01504,ORD01504,2024-03-13,12:00-15:00,4.23,11.5,44.14,Delivered
DEL01505,ORD01505,2024-03-07,18:00-21:00,28.92,112.4,133.83,Delivered
DEL01506,ORD01506,2024-03-26,18:00-21:00,36.72,114.6,142.19,Delivered
DEL01507,ORD01507,2024-03-27,12:00-15:00,35.05,109.4,124.76,Delivered
DEL01508,ORD01508,2024-03-06,09:00-12:00,27.16,82.6,88.19,Delivered
DEL01509,ORD01509,2024-03-22,12:00-15:00,17.12,71.0,81.0,Delivered
DEL01510,ORD01510,2024-03-15,09:00-12:00,25.17,63.6,101.67,Delivered
DEL01511,ORD01511,2024-03-01,15:00-18:00,9.31,25.2,54.32,Delayed
DEL01512,ORD01512,2024-03-10,18:00-21:00,29.68,110.7,123.95,Delivered
DEL01513,ORD01513,2024-03-04,18:00-21:00,3.4,10.2,44.76,Delivered
DEL01514,ORD01514,2024-03-18,12:00-15:00,40.46,181.8,140.38,Delivered
DEL01515,ORD01515,2024-03-02,09:00-12:00,11.61,51.3,54.0,Delivered
DEL01516,ORD01516,2024-03-27,09:00-12:00,10.19,31.1,50.0,Delivered
DEL01517,ORD01517,2024-03-03,18:00-21:00,32.82,114.0,127.19,Delayed
DEL01518,ORD01518,2024-03-26,09:00-12:00,23.36,104.5,80.75,Delivered
DEL01519,ORD01519,2024-03-26,15:00-18:00,41.0,139.7,156.87,Delivered
DEL01520,ORD01520,2024-03-09,12:00-15:00,27.2,92.4,109.44,Delivered
DEL01521,ORD01521,2024-03-23,15:00-18:00,44.72,122.0,167.98,Delivered
DEL01522,ORD01522,2024-03-02,15:00-18:00,19.98,75.7,87.3,Delivered
DEL01523,ORD01523,2024-03-16,15:00-18:00,22.73,91.8,97.56,Delivered
DEL01524,ORD01524,2024-03-11,18:00-21:00,42.0,122.5,169.93,Delivered
DEL01525,ORD01525,2024-03-30,09:00-12:00,2.02,6.5,32.81,Delivered
DEL01526,ORD01526,2024-03-06,09:00-12:00,21.55,89.9,82.69,Delivered
DEL01527,ORD01527,2024-03-11,15:00-18:00,28.41,122.5,103.89,Delivered
DEL01528,ORD01528,2024-03-05,09:00-12:00,22.52,60.7,84.88,Delivered
DEL01529,ORD01529,2024-03-22,12:00-15:00,10.15,37.1,55.85,Delivered
DEL01530,ORD01530,2024-03-23,09:00-12:00,32.55,123.0,112.75,Delivered
DEL01531,ORD01531,2024-03-01,09:00-12:00,42.67,186.6,149.3,Delivered
DEL01532,ORD01532,2024-03-28,18:00-21:00,18.5,81.6,83.52,Delivered
DEL01533,ORD01533,2024-03-09,15:00-18:00,27.31,114.4,112.98,Delivered
DEL01534,ORD01534,2024-03-16,18:00-21:00,2.45,8.9,46.78,Delivered
DEL01535,ORD01535,2024-03-25,15:00-18:00,39.49,122.3,129.56,Delivered
DEL01536,ORD01536,2024-03-26,12:00-15:00,17.04,57.6,71.78,Delivered
DEL01537,ORD01537,2024-03-02,18:00-21:00,38.22,153.7,158.35,Delivered
DEL01538,ORD01538,2024-03-05,15:00-18:00,40.91,116.6,159.44,Delivered
DEL01539,ORD01539,2024-03-01,12:00-15:00,43.3,174.9,157.8,Delivered
DEL01540,ORD01540,2024-03-16,12:00-15:00,16.57,51.8,73.92,Delivered
DEL01541,ORD01541,2024-03-28,18:00-21:00,22.9,73.7,102.98,Returned
DEL01542,ORD01542,2024-03-06,15:00-18:00,30.22,104.9,120.21,Delivered
DEL01543,ORD01543,2024-03-05,09:00-12:00,1.2,4.0,30.48,Delivered
DEL01544,ORD01544,2024-03-11,12:00-15:00,17.08,56.2,81.4,Delivered
DEL01545,ORD01545,2024-03-24,09:00-12:00,27.36,91.0,103.79,Delivered
DEL01546,ORD01546,2024-03-08,15:00-18:00,13.32,35.9,67.36,Delivered
DEL01547,ORD01547,2024-03-26,12:00-15:00,26.78,100.0,91.72,Delivered
DEL01548,ORD01548,2024-03-29,15:00-18:00,39.43,131.1,151.14,Delivered
DEL01549,ORD01549,2024-03-15,18:00-21:00,21.08,59.7,95.48,Delivered
DEL01550,ORD01550,2024-03-26,12:00-15:00,12.54,43.9,70.31,Delivered
DEL01551,ORD01551,2024-03-27,18:00-21:00,16.71,60.0,92.13,Delivered
DEL01552,ORD01552,2024-03-18,15:00-18:00,35.55,117.1,125.52,Delivered
DEL01553,ORD01553,2024-03-07,09:00-12:00,37.93,142.5,129.63,Delivered
DEL01554,ORD01554,2024-03-05,15:00-18:00,10.7,44.3,64.97,Delivered
DEL01555,ORD01555,2024-03-13,15:00-18:00,9.08,35.7,56.48,Delivered
DEL01556,ORD01556,2024-03-23,09:00-12:00,5.5,18.9,40.62,Delivered
DEL01557,ORD01557,2024-03-11,18:00-21:00,1.0,3.8,41.33,Delivered
DEL01558,ORD01558,2024-03-11,09:00-12:00,2.21,6.3,36.34,Delivered
DEL01559,ORD01559,2024-03-23,12:00-15:00,8.69,35.2,50.88,Returned
DEL01560,ORD01560,2024-03-08,18:00-21:00,10.87,39.8,61.92,Delivered
DEL01561,ORD01561,2024-03-16,09:00-12:00,30.57,119.2,101.78,Delivered
DEL01562,ORD01562,2024-03-25,09:00-12:00,17.82,74.6,81.81,Delivered
DEL01563,ORD01563,2024-03-08,15:00-18:00,40.51,127.5,140.88,Delivered
DEL01564,ORD01564,2024-03-25,09:00-12:00,32.63,100.7,120.21,Delivered
DEL01565,ORD01565,2024-03-19,12:00-15:00,21.42,73.7,89.31,Delivered
DEL01566,ORD01566,2024-03-18,15:00-18:00,5.03,13.9,48.43,Delivered
DEL01567,ORD01567,2024-03-27,15:00-18:00,27.28,88.4,104.32,Delivered
DEL01568,ORD01568,2024-03-10,12:00-15:00,36.44,144.3,129.65,Delivered
DEL01569,ORD01569,2024-03-26,12:00-15:00,25.03,94.2,91.83,Delivered
DEL01570,ORD01570,2024-03-12,12:00-15:00,39.09,165.2,129.59,Delivered
DEL01571,ORD01571,2024-03-01,18:00-21:00,13.9,58.0,79.4,Delivered
DEL01572,ORD01572,2024-03-13,12:00-15:00,31.03,81.7,120.71,Delivered
DEL01573,ORD01573,2024-03-29,09:00-12:00,26.98,86.2,92.05,Delivered
DEL01574,ORD01574,2024-03-24,12:00-15:00,34.52,135.5,125.72,Delivered
DEL01575,ORD01575,2024-03-12,09:00-12:00,7.3,25.2,48.73,Delivered
DEL01576,ORD01576,2024-03-15,09:00-12:00,30.9,138.5,98.22,Delivered
DEL01577,ORD01577,2024-03-03,15:00-18:00,26.14,94.0,95.32,Delivered
DEL01578,ORD01578,2024-03-23,09:00-12:00,22.85,83.4,83.67,Delivered
DEL01579,ORD01579,2024-03-15,15:00-18:00,11.97,31.8,60.16,Delivered
DEL01580,ORD01580,2024-03-09,18:00-21:00,40.32,117.7,154.55,Delayed
DEL01581,ORD01581,2024-03-02,12:00-15:00,38.43,143.0,134.09,Delivered
DEL01582,ORD01582,2024-03-20,15:00-18:00,5.24,16.4,50.92,Delivered
DEL01583,ORD01583,2024-03-21,15:00-18:00,1.13,4.5,37.35,Delivered
DEL01584,ORD01584,2024-03-25,09:00-12:00,27.63,116.0,96.89,Delivered
DEL01585,ORD01585,2024-03-12,15:00-18:00,28.21,107.1,109.52,Returned
DEL01586,ORD01586,2024-03-21,12:00-15:00,12.84,50.2,59.05,Delivered
DEL01587,ORD01587,2024-03-14,09:00-12:00,28.15,99.6,97.71,Delivered
DEL01588,ORD01588,2024-03-22,18:00-21:00,12.52,38.6,76.1,Delivered
DEL01589,ORD01589,2024-03-12,18:00-21:00,27.42,73.4,112.88,Delivered
DEL01590,ORD01590,2024-03-29,09:00-12:00,32.51,125.2,103.77,Delivered
DEL01591,ORD01591,2024-03-10,09:00-12:00,40.81,173.6,140.31,Delivered
DEL01592,ORD01592,2024-03-06,09:00-12:00,9.23,40.6,54.43,Delivered
DEL01593,ORD01593,2024-03-01,15:00-18:00,15.1,62.9,75.57,Delivered
DEL01594,ORD01594,2024-03-19,15:00-18:00,25.08,79.2,95.32,Delivered
DEL01595,ORD01595,2024-03-16,15:00-18:00,32.07,101.6,116.61,Delivered
DEL01596,ORD01596,2024-03-16,09:00-12:00,40.02,146.0,132.81,Delivered
DEL01597,ORD01597,2024-03-24,15:00-18:00,21.15,85.0,97.27,Delivered
DEL01598,ORD01598,2024-03-14,09:00-12:00,44.18,186.0,154.0,Delivered
DEL01599,ORD01599,2024-03-09,15:00-18:00,37.45,122.0,138.14,Delivered
DEL01600,ORD01600,2024-03-16,15:00-18:00,40.72,157.3,159.1,Delivered
DEL01601,ORD01601,2024-03-22,12:00-15:00,5.08,18.7,46.36,Delivered
DEL01602,ORD01602,2024-03-24,15:00-18:00,5.96,24.6,51.96,Delivered
DEL01603,ORD01603,2024-03-22,09:00-12:00,8.56,34.9,51.83,Delivered
DEL01604,ORD01604,2024-03-24,15:00-18:00,25.49,94.4,100.62,Delivered
DEL01605,ORD01605,2024-03-17,18:00-21:00,44.04,161.9,177.7,Delivered
DEL01606,ORD01606,2024-03-23,18:00-21:00,17.04,59.1,95.3,Returned
DEL01607,ORD01607,2024-03-29,12:00-15:00,33.43,122.6,123.86,Delivered
DEL01608,ORD01608,2024-03-18,09:00-12:00,38.25,127.4,135.33,Delivered
DEL01609,ORD01609,2024-03-05,09:00-12:00,37.91,123.2,115.05,Delivered
DEL01610,ORD01610,2024-03-22,12:00-15:00,25.79,77.5,102.6,Delivered
DEL01611,ORD01611,2024-03-16,12:00-15:00,2.26,9.5,40.33,Delivered
DEL01612,ORD01612,2024-03-05,12:00-15:00,29.38,80.8,108.56,Returned
DEL01613,ORD01613,2024-03-27,18:00-21:00,1.47,4.7,42.12,Delivered
DEL01614,ORD01614,2024-03-30,18:00-21:00,4.39,19.1,45.61,Delivered
DEL01615,ORD01615,2024-03-25,09:00-12:00,34.56,155.0,110.79,Delivered
DEL01616,ORD01616,2024-03-14,15:00-18:00,32.17,87.5,118.64,Delivered
DEL01617,ORD01617,2024-03-15,15:00-18:00,42.87,167.5,149.97,Delivered
DEL01618,ORD01618,2024-03-13,18:00-21:00,27.44,99.5,127.33,Delivered
DEL01619,ORD01619,2024-03-11,15:00-18:00,41.8,121.3,152.7,Delivered
DEL01620,ORD01620,2024-03-08,15:00-18:00,21.97,77.4,94.67,Delivered
DEL01621,ORD01621,2024-03-17,12:00-15:00,32.73,87.4,119.58,Delivered
DEL01622,ORD01622,2024-03-12,09:00-12:00,33.22,142.2,118.37,Delivered
DEL01623,ORD01623,2024-03-26,12:00-15:00,24.26,66.1,102.24,Delivered
DEL01624,ORD01624,2024-03-09,09:00-12:00,23.7,90.6,91.57,Delayed
DEL01625,ORD01625,2024-03-27,18:00-21:00,38.62,105.8,157.35,Returned
DEL01626,ORD01626,2024-03-18,15:00-18:00,11.14,41.4,67.41,Delayed
DEL01627,ORD01627,2024-03-21,15:00-18:00,39.61,115.5,154.31,Delivered
DEL01628,ORD01628,2024-03-04,15:00-18:00,5.13,15.7,44.61,Delivered
DEL01629,ORD01629,2024-03-04,09:00-12:00,28.7,110.2,100.57,Delayed
DEL01630,ORD01630,2024-03-24,15:00-18:00,39.64,110.6,149.45,Delivered
DEL01631,ORD01631,2024-03-19,09:00-12:00,23.14,77.1,92.63,Delivered
DEL01632,ORD01632,2024-03-20,12:00-15:00,11.81,47.5,62.62,Delivered
DEL01633,ORD01633,2024-03-15,09:00-12:00,28.12,99.1,91.09,Delivered
DEL01634,ORD01634,2024-03-10,12:00-15:00,4.02,11.4,43.52,Delivered
DEL01635,ORD01635,2024-03-14,09:00-12:00,33.4,146.2,121.0,Delivered
DEL01636,ORD01636,2024-03-22,09:00-12:00,8.97,27.5,47.75,Delivered
DEL01637,ORD01637,2024-03-13,18:00-21:00,13.92,41.5,82.65,Delivered
DEL01638,ORD01638,2024-03-11,18:00-21:00,14.99,52.9,82.65,Delivered
DEL01639,ORD01639,2024-03-19,15:00-18:00,39.58,131.8,143.6,Delivered
DEL01640,ORD01640,2024-03-14,15:00-18:00,12.24,33.3,64.7,Delivered
DEL01641,ORD01641,2024-03-09,09:00-12:00,34.39,152.9,122.96,Delivered
DEL01642,ORD01642,2024-03-25,15:00-18:00,30.42,113.9,112.94,Delivered
DEL01643,ORD01643,2024-03-09,12:00-15:00,1.75,7.4,37.56,Delivered
DEL01644,ORD01644,2024-03-17,15:00-18:00,9.2,25.4,55.91,Delivered
DEL01645,ORD01645,2024-03-14,09:00-12:00,34.65,135.6,116.59,Delivered
DEL01646,ORD01646,2024-03-06,12:00-15:00,24.72,102.8,101.81,Returned
DEL01647,ORD01647,2024-03-08,09:00-12:00,44.32,180.4,150.71,Delivered
DEL01648,ORD01648,2024-03-16,15:00-18:00,11.5,35.1,64.52,Delivered
DEL01649,ORD01649,2024-03-06,09:00-12:00,12.33,52.8,57.47,Delivered
DEL01650,ORD01650,2024-03-15,18:00-21:00,3.61,13.8,45.34,Delivered
DEL01651,ORD01651,2024-03-20,12:00-15:00,26.25,108.0,97.03,Delivered
DEL01652,ORD01652,2024-03-05,09:00-12:00,5.0,15.0,40.15,Delivered
DEL01653,ORD01653,2024-03-12,18:00-21:00,16.29,54.0,78.34,Delivered
DEL01654,ORD01654,2024-03-19,12:00-15:00,8.18,21.8,49.39,Returned
DEL01655,ORD01655,2024-03-29,12:00-15:00,39.66,147.8,145.28,Delivered
DEL01656,ORD01656,2024-03-02,15:00-18:00,41.81,139.5,147.58,Delivered
DEL01657,ORD01657,2024-03-13,15:00-18:00,17.19,49.0,76.86,Delivered
DEL01658,ORD01658,2024-03-28,12:00-15:00,5.07,12.8,48.87,Delivered
DEL01659,ORD01659,2024-03-23,09:00-12:00,3.36,11.9,35.82,Delivered
DEL01660,ORD01660,2024-03-26,09:00-12:00,42.58,129.3,145.28,Delivered
DEL01661,ORD01661,2024-03-29,09:00-12:00,21.11,68.7,87.33,Delivered
DEL01662,ORD01662,2024-03-23,12:00-15:00,13.52,42.9,68.82,Delivered
DEL01663,ORD01663,2024-03-08,18:00-21:00,36.96,153.6,143.62,Delivered
DEL01664,ORD01664,2024-03-26,12:00-15:00,6.63,19.8,51.41,Delivered
DEL01665,ORD01665,2024-03-02,12:00-15:00,32.84,138.2,106.97,Delivered
DEL01666,ORD01666,2024-03-15,15:00-18:00,5.61,24.4,46.21,Delivered
DEL01667,ORD01667,2024-03-11,12:00-15:00,17.59,78.4,84.18,Delivered
DEL01668,ORD01668,2024-03-14,18:00-21:00,39.8,101.7,157.89,Delayed
DEL01669,ORD01669,2024-03-10,12:00-15:00,6.83,28.6,50.06,Returned
DEL01670,ORD01670,2024-03-30,18:00-21:00,24.17,88.7,108.7,Delivered
DEL01671,ORD01671,2024-03-03,09:00-12:00,27.11,104.0,94.96,Delivered
DEL01672,ORD01672,2024-03-05,15:00-18:00,32.74,120.7,117.57,Delivered
DEL01673,ORD01673,2024-03-16,12:00-15:00,7.2,30.1,48.33,Delivered
DEL01674,ORD01674,2024-03-06,09:00-12:00,29.98,92.3,110.48,Delivered
DEL01675,ORD01675,2024-03-01,09:00-12:00,12.03,53.9,64.09,Delivered
DEL01676,ORD01676,2024-03-02,09:00-12:00,30.87,99.4,106.06,Delivered
DEL01677,ORD01677,2024-03-11,12:00-15:00,11.16,27.9,57.84,Delivered
DEL01678,ORD01678,2024-03-27,15:00-18:00,12.57,34.0,66.0,Delivered
DEL01679,ORD01679,2024-03-20,18:00-21:00,13.47,45.0,72.72,Delivered
DEL01680,ORD01680,2024-03-28,15:00-18:00,36.24,128.1,132.26,Delivered
DEL01681,ORD01681,2024-03-30,12:00-15:00,36.12,101.9,132.36,Delivered
DEL01682,ORD01682,2024-03-05,09:00-12:00,6.92,27.8,50.96,Delivered
DEL01683,ORD01683,2024-03-24,18:00-21:00,24.5,75.9,116.01,Delivered
DEL01684,ORD01684,2024-03-30,12:00-15:00,14.99,54.3,64.01,Delivered
DEL01685,ORD01685,2024-03-12,15:00-18:00,11.09,33.0,57.46,Delivered
DEL01686,ORD01686,2024-03-16,12:00-15:00,4.62,14.3,47.37,Delivered
DEL01687,ORD01687,2024-03-23,09:00-12:00,4.36,11.8,44.49,Delivered
DEL01688,ORD01688,2024-03-16,18:00-21:00,35.18,131.4,147.28,Delivered
DEL01689,ORD01689,2024-03-14,15:00-18:00,22.97,67.5,91.56,Delivered
DEL01690,ORD01690,2024-03-25,15:00-18:00,10.44,44.8,61.52,Delivered
DEL01691,ORD01691,2024-03-19,15:00-18:00,6.83,23.1,54.65,Delayed
DEL01692,ORD01692,2024-03-15,18:00-21:00,6.37,26.6,53.59,Returned
DEL01693,ORD01693,2024-03-30,18:00-21:00,8.18,36.7,55.89,Delivered
DEL01694,ORD01694,2024-03-28,18:00-21:00,43.71,109.4,183.45,Delivered
DEL01695,ORD01695,2024-03-08,18:00-21:00,9.96,29.1,66.24,Delayed
DEL01696,ORD01696,2024-03-26,09:00-12:00,34.32,118.4,108.53,Delivered
DEL01697,ORD01697,2024-03-22,09:00-12:00,8.94,37.6,57.32,Returned
DEL01698,ORD01698,2024-03-13,18:00-21:00,41.21,127.5,145.06,Delivered
DEL01699,ORD01699,2024-03-08,15:00-18:00,4.03,11.8,43.93,Delivered
DEL01700,ORD01700,2024-03-14,09:00-12:00,22.01,57.3,92.56,Delayed
DEL01701,ORD01701,2024-03-28,15:00-18:00,19.9,73.5,81.78,Delivered
DEL01702,ORD01702,2024-03-15,09:00-12:00,41.69,156.5,135.76,Delivered
DEL01703,ORD01703,2024-03-12,09:00-12:00,40.72,118.9,143.35,Delivered
DEL01704,ORD01704,2024-03-11,15:00-18:00,43.07,193.1,141.12,Delivered
DEL01705,ORD01705,2024-03-13,12:00-15:00,24.36,70.1,103.39,Delivered
DEL01706,ORD01706,2024-03-16,18:00-21:00,29.17,112.7,120.19,Delivered
DEL01707,ORD01707,2024-03-07,09:00-12:00,25.03,71.5,97.86,Delivered
DEL01708,ORD01708,2024-03-27,09:00-12:00,19.26,84.6,73.87,Delivered
DEL01709,ORD01709,2024-03-04,09:00-12:00,24.21,108.4,86.56,Delivered
DEL01710,ORD01710,2024-03-21,09:00-12:00,34.7,137.2,125.6,Returned
DEL01711,ORD01711,2024-03-22,15:00-18:00,25.5,89.6,99.96,Delivered
DEL01712,ORD01712,2024-03-03,18:00-21:00,32.06,142.6,134.25,Delivered
DEL01713,ORD01713,2024-03-10,15:00-18:00,30.39,131.4,117.22,Delayed
DEL01714,ORD01714,2024-03-25,09:00-12:00,36.16,109.9,122.85,Delivered
DEL01715,ORD01715,2024-03-27,15:00-18:00,25.7,109.9,103.61,Delivered
DEL01716,ORD01716,2024-03-02,09:00-12:00,25.65,104.1,90.08,Delivered
DEL01717,ORD01717,2024-03-19,18:00-21:00,1.09,3.2,37.35,Delivered
DEL01718,ORD01718,2024-03-06,15:00-18:00,41.4,177.5,154.05,Delivered
DEL01719,ORD01719,2024-03-30,12:00-15:00,15.04,46.9,66.55,Delivered
DEL01720,ORD01720,2024-03-27,15:00-18:00,9.25,31.5,59.18,Delivered
DEL01721,ORD01721,2024-03-08,15:00-18:00,5.35,14.7,48.63,Delivered
DEL01722,ORD01722,2024-03-19,18:00-21:00,1.55,6.7,37.0,Delivered
DEL01723,ORD01723,2024-03-04,09:00-12:00,25.86,74.2,103.04,Delivered
DEL01724,ORD01724,2024-03-08,12:00-15:00,7.53,31.3,54.09,Delivered
DEL01725,ORD01725,2024-03-04,18:00-21:00,43.73,112.1,178.44,Delivered
DEL01726,ORD01726,2024-03-15,15:00-18:00,2.07,8.0,39.82,Delivered
DEL01727,ORD01727,2024-03-17,18:00-21:00,43.49,118.4,165.12,Delivered
DEL01728,ORD01728,2024-03-28,09:00-12:00,9.48,36.0,49.77,Delivered
DEL01729,ORD01729,2024-03-06,12:00-15:00,1.17,4.8,34.68,Delivered
DEL01730,ORD01730,2024-03-10,09:00-12:00,22.91,71.3,95.32,Delivered
DEL01731,ORD01731,2024-03-10,18:00-21:00,22.13,80.7,97.05,Delivered
DEL01732,ORD01732,2024-03-08,18:00-21:00,2.25,9.7,42.63,Delivered
DEL01733,ORD01733,2024-03-24,18:00-21:00,4.68,15.1,54.09,Delivered
DEL01734,ORD01734,2024-03-29,18:00-21:00,28.25,103.8,121.71,Delivered
DEL01735,ORD01735,2024-03-01,09:00-12:00,42.12,109.5,148.42,Delivered
DEL01736,ORD01736,2024-03-24,18:00-21:00,14.34,64.2,72.88,Delivered
DEL01737,ORD01737,2024-03-16,15:00-18:00,37.79,130.1,141.28,Delivered
DEL01738,ORD01738,2024-03-18,09:00-12:00,8.16,31.0,48.19,Delivered
DEL01739,ORD01739,2024-03-28,18:00-21:00,16.84,56.9,95.16,Delivered
DEL01740,ORD01740,2024-03-07,09:00-12:00,26.1,69.3,97.7,Delivered
