order_id,timestamp,date,hour,day_of_week,sku_id,quantity,picker_id,delivery_slot,fulfillment_time_min,status
ORD01364,2024-03-11 10:28:00,2024-03-11,10,Monday,SKU012,8,P05,15:00-18:00,28,Delivered
ORD01365,2024-03-10 03:56:00,2024-03-10,3,Sunday,SKU014,6,P05,15:00-18:00,35,Delivered
ORD01366,2024-03-10 13:28:00,2024-03-10,13,Sunday,SKU026,3,P03,12:00-15:00,52,Delivered
ORD01367,2024-03-09 16:01:00,2024-03-09,16,Saturday,SKU031,10,P05,12:00-15:00,89,Delivered
ORD01368,2024-03-12 17:47:00,2024-03-12,17,Tuesday,SKU031,9,P07,18:00-21:00,52,Delivered
ORD01369,2024-03-19 19:20:00,2024-03-19,19,Tuesday,SKU019,7,P08,12:00-15:00,102,Delivered
ORD01370,2024-03-29 11:42:00,2024-03-29,11,Friday,SKU034,6,P04,15:00-18:00,53,Delivered
ORD01371,2024-03-20 18:50:00,2024-03-20,18,Wednesday,SKU006,4,P06,18:00-21:00,78,Delivered
ORD01372,2024-03-28 18:50:00,2024-03-28,18,Thursday,SKU019,4,P04,15:00-18:00,36,Delivered
ORD01373,2024-03-11 14:17:00,2024-03-11,14,Monday,SKU019,9,P02,09:00-12:00,72,Delivered
ORD01374,2024-03-08 10:51:00,2024-03-08,10,Friday,SKU028,4,P04,18:00-21:00,43,Delayed
ORD01375,2024-03-09 15:05:00,2024-03-09,15,Saturday,SKU028,2,P03,15:00-18:00,22,Delivered
ORD01376,2024-03-08 15:37:00,2024-03-08,15,Friday,SKU018,2,P01,15:00-18:00,24,Delivered
ORD01377,2024-03-04 12:30:00,2024-03-04,12,Monday,SKU009,9,P04,18:00-21:00,58,Delivered
ORD01378,2024-03-28 19:46:00,2024-03-28,19,Thursday,SKU031,4,P08,09:00-12:00,65,Delivered
ORD01379,2024-03-16 16:21:00,2024-03-16,16,Saturday,SKU018,9,P05,15:00-18:00,48,Delivered
ORD01380,2024-03-08 11:43:00,2024-03-08,11,Friday,SKU019,5,P08,09:00-12:00,58,Delivered
ORD01381,2024-03-29 21:30:00,2024-03-29,21,Friday,SKU018,3,P02,18:00-21:00,53,Delivered
ORD01382,2024-03-28 12:40:00,2024-03-28,12,Thursday,SKU026,3,P04,09:00-12:00,55,Delivered
ORD01383,2024-03-10 10:33:00,2024-03-10,10,Sunday,SKU018,5,P04,12:00-15:00,66,Delivered
ORD01384,2024-03-13 18:54:00,2024-03-13,18,Wednesday,SKU008,3,P06,18:00-21:00,81,Delivered
ORD01385,2024-03-09 13:54:00,2024-03-09,13,Saturday,SKU030,6,P03,15:00-18:00,57,Delivered
ORD01386,2024-03-27 17:28:00,2024-03-27,17,Wednesday,SKU012,10,P07,18:00-21:00,32,Delivered
ORD01387,2024-03-14 11:51:00,2024-03-14,11,Thursday,SKU007,8,P05,09:00-12:00,51,Delivered
ORD01388,2024-03-09 10:23:00,2024-03-09,10,Saturday,SKU003,7,P07,15:00-18:00,97,Delivered
ORD01389,2024-03-20 13:54:00,2024-03-20,13,Wednesday,SKU010,2,P04,12:00-15:00,56,Delivered
ORD01390,2024-03-24 15:02:00,2024-03-24,15,Sunday,SKU029,7,P08,12:00-15:00,50,Delayed
ORD01391,2024-03-19 11:06:00,2024-03-19,11,Tuesday,SKU003,6,P05,15:00-18:00,85,Delivered
ORD01392,2024-03-05 19:04:00,2024-03-05,19,Tuesday,SKU012,7,P03,12:00-15:00,104,Delivered
ORD01393,2024-03-18 07:15:00,2024-03-18,7,Monday,SKU012,9,P05,15:00-18:00,17,Delivered
ORD01394,2024-03-25 06:50:00,2024-03-25,6,Monday,SKU027,6,P06,18:00-21:00,42,Delivered
ORD01395,2024-03-15 09:23:00,2024-03-15,9,Friday,SKU012,5,P05,09:00-12:00,32,Delivered
ORD01396,2024-03-14 12:51:00,2024-03-14,12,Thursday,SKU018,1,P01,15:00-18:00,35,Delayed
ORD01397,2024-03-17 19:20:00,2024-03-17,19,Sunday,SKU029,8,P05,15:00-18:00,30,Delivered
ORD01398,2024-03-18 18:34:00,2024-03-18,18,Monday,SKU008,9,P02,18:00-21:00,46,Delivered
ORD01399,2024-03-14 18:29:00,2024-03-14,18,Thursday,SKU017,3,P06,09:00-12:00,53,Delivered
ORD01400,2024-03-25 17:52:00,2024-03-25,17,Monday,SKU034,1,P07,15:00-18:00,32,Delivered
ORD01401,2024-03-08 10:09:00,2024-03-08,10,Friday,SKU010,4,P06,18:00-21:00,56,Delivered
ORD01402,2024-03-23 19:09:00,2024-03-23,19,Saturday,SKU009,3,P04,15:00-18:00,46,Delivered
ORD01403,2024-03-20 20:02:00,2024-03-20,20,Wednesday,SKU029,9,P06,09:00-12:00,71,Returned
ORD01404,2024-03-22 09:19:00,2024-03-22,9,Friday,SKU008,5,P04,12:00-15:00,60,Delivered
ORD01405,2024-03-29 19:28:00,2024-03-29,19,Friday,SKU006,7,P01,18:00-21:00,58,Delivered
ORD01406,2024-03-15 11:13:00,2024-03-15,11,Friday,SKU028,10,P02,09:00-12:00,45,Delivered
ORD01407,2024-03-07 08:31:00,2024-03-07,8,Thursday,SKU028,6,P06,18:00-21:00,39,Delivered
ORD01408,2024-03-03 18:23:00,2024-03-03,18,Sunday,SKU018,9,P02,18:00-21:00,22,Delivered
ORD01409,2024-03-14 11:54:00,2024-03-14,11,Thursday,SKU005,6,P05,09:00-12:00,84,Delivered
ORD01410,2024-03-23 07:41:00,2024-03-23,7,Saturday,SKU029,8,P01,15:00-18:00,56,Delivered
ORD01411,2024-03-28 10:36:00,2024-03-28,10,Thursday,SKU001,9,P03,12:00-15:00,81,Delivered
ORD01412,2024-03-26 09:47:00,2024-03-26,9,Tuesday,SKU025,6,P07,12:00-15:00,68,Delivered
ORD01413,2024-03-30 14:09:00,2024-03-30,14,Saturday,SKU028,3,P06,09:00-12:00,35,Delivered
ORD01414,2024-03-07 10:40:00,2024-03-07,10,Thursday,SKU014,5,P06,09:00-12:00,33,Delivered
ORD01415,2024-03-16 04:55:00,2024-03-16,4,Saturday,SKU007,7,P01,18:00-21:00,82,Delivered
ORD01416,2024-03-04 01:57:00,2024-03-04,1,Monday,SKU009,7,P02,09:00-12:00,75,Delivered
ORD01417,2024-03-14 19:34:00,2024-03-14,19,Thursday,SKU016,10,P01,15:00-18:00,95,Delivered
ORD01418,2024-03-09 08:42:00,2024-03-09,8,Saturday,SKU019,10,P02,18:00-21:00,78,Delivered
ORD01419,2024-03-28 15:08:00,2024-03-28,15,Thursday,SKU009,3,P03,12:00-15:00,25,Delivered
ORD01420,2024-03-23 12:56:00,2024-03-23,12,Saturday,SKU022,4,P04,15:00-18:00,52,Delivered
ORD01421,2024-03-15 17:33:00,2024-03-15,17,Friday,SKU019,5,P03,15:00-18:00,85,Delivered
ORD01422,2024-03-19 17:54:00,2024-03-19,17,Tuesday,SKU003,7,P01,12:00-15:00,43,Delivered
ORD01423,2024-03-02 18:15:00,2024-03-02,18,Saturday,SKU008,6,P01,18:00-21:00,92,Delivered
ORD01424,2024-03-28 18:36:00,2024-03-28,18,Thursday,SKU015,4,P08,15:00-18:00,103,Delivered
ORD01425,2024-03-09 16:32:00,2024-03-09,16,Saturday,SKU034,6,P03,15:00-18:00,58,Delivered
ORD01426,2024-03-16 18:29:00,2024-03-16,18,Saturday,SKU025,6,P05,09:00-12:00,79,Delivered
ORD01427,2024-03-18 08:14:00,2024-03-18,8,Monday,SKU036,2,P02,15:00-18:00,31,Delivered
ORD01428,2024-03-10 12:35:00,2024-03-10,12,Sunday,SKU036,2,P03,18:00-21:00,91,Delivered
ORD01429,2024-03-22 09:01:00,2024-03-22,9,Friday,SKU009,6,P03,09:00-12:00,83,Delivered
ORD01430,2024-03-08 17:33:00,2024-03-08,17,Friday,SKU008,3,P02,12:00-15:00,52,Delivered
ORD01431,2024-03-20 12:12:00,2024-03-20,12,Wednesday,SKU011,7,P05,18:00-21:00,99,Delivered
ORD01432,2024-03-15 10:46:00,2024-03-15,10,Friday,SKU034,1,P02,15:00-18:00,100,Delivered
ORD01433,2024-03-24 16:04:00,2024-03-24,16,Sunday,SKU004,7,P03,12:00-15:00,76,Delivered
ORD01434,2024-03-25 21:15:00,2024-03-25,21,Monday,SKU015,3,P07,18:00-21:00,90,Delivered
ORD01435,2024-03-27 11:14:00,2024-03-27,11,Wednesday,SKU036,5,P03,18:00-21:00,39,Delivered
ORD01436,2024-03-05 17:48:00,2024-03-05,17,Tuesday,SKU012,2,P05,09:00-12:00,87,Delivered
ORD01437,2024-03-10 18:34:00,2024-03-10,18,Sunday,SKU028,8,P03,09:00-12:00,71,Returned
ORD01438,2024-03-02 11:57:00,2024-03-02,11,Saturday,SKU010,8,P07,12:00-15:00,91,Delivered
ORD01439,2024-03-04 07:46:00,2024-03-04,7,Monday,SKU022,10,P06,12:00-15:00,78,Delivered
ORD01440,2024-03-14 12:40:00,2024-03-14,12,Thursday,SKU005,5,P05,15:00-18:00,95,Delivered
ORD01441,2024-03-27 10:22:00,2024-03-27,10,Wednesday,SKU004,2,P08,12:00-15:00,109,Delivered
ORD01442,2024-03-14 16:06:00,2024-03-14,16,Thursday,SKU036,8,P07,18:00-21:00,20,Delivered
ORD01443,2024-03-19 19:41:00,2024-03-19,19,Tuesday,SKU035,10,P02,09:00-12:00,61,Delivered
ORD01444,2024-03-23 19:26:00,2024-03-23,19,Saturday,SKU029,1,P06,18:00-21:00,79,Returned
ORD01445,2024-03-27 18:47:00,2024-03-27,18,Wednesday,SKU028,1,P04,12:00-15:00,33,Delivered
ORD01446,2024-03-30 12:01:00,2024-03-30,12,Saturday,SKU027,5,P06,15:00-18:00,72,Delivered
ORD01447,2024-03-26 05:29:00,2024-03-26,5,Tuesday,SKU027,5,P03,12:00-15:00,86,Delivered
ORD01448,2024-03-18 16:47:00,2024-03-18,16,Monday,SKU015,6,P03,18:00-21:00,26,Delivered
ORD01449,2024-03-20 14:51:00,2024-03-20,14,Wednesday,SKU030,4,P06,15:00-18:00,27,Returned
ORD01450,2024-03-03 16:20:00,2024-03-03,16,Sunday,SKU022,3,P07,12:00-15:00,48,Delivered
ORD01451,2024-03-16 11:51:00,2024-03-16,11,Saturday,SKU016,6,P03,12:00-15:00,61,Delivered
ORD01452,2024-03-19 10:32:00,2024-03-19,10,Tuesday,SKU027,9,P05,12:00-15:00,72,Delivered
ORD01453,2024-03-03 17:58:00,2024-03-03,17,Sunday,SKU031,7,P05,12:00-15:00,74,Delivered
ORD01454,2024-03-30 11:54:00,2024-03-30,11,Saturday,SKU035,5,P02,15:00-18:00,62,Delivered
ORD01455,2024-03-08 15:42:00,2024-03-08,15,Friday,SKU036,1,P08,12:00-15:00,43,Delivered
ORD01456,2024-03-08 12:51:00,2024-03-08,12,Friday,SKU009,1,P05,12:00-15:00,37,Delivered
ORD01457,2024-03-14 15:36:00,2024-03-14,15,Thursday,SKU009,3,P07,18:00-21:00,48,Delivered
ORD01458,2024-03-12 18:16:00,2024-03-12,18,Tuesday,SKU016,6,P04,15:00-18:00,100,Delivered
ORD01459,2024-03-23 08:55:00,2024-03-23,8,Saturday,SKU030,4,P03,09:00-12:00,79,Delivered
ORD01460,2024-03-18 10:51:00,2024-03-18,10,Monday,SKU030,4,P06,12:00-15:00,87,Delivered
ORD01461,2024-03-02 12:28:00,2024-03-02,12,Saturday,SKU018,7,P02,12:00-15:00,36,Delivered
ORD01462,2024-03-02 19:30:00,2024-03-02,19,Saturday,SKU031,3,P02,15:00-18:00,36,Delivered
ORD01463,2024-03-29 17:45:00,2024-03-29,17,Friday,SKU022,7,P03,18:00-21:00,61,Delivered
ORD01464,2024-03-23 17:21:00,2024-03-23,17,Saturday,SKU010,9,P07,12:00-15:00,99,Delivered
ORD01465,2024-03-20 06:48:00,2024-03-20,6,Wednesday,SKU014,2,P02,09:00-12:00,82,Delivered
ORD01466,2024-03-06 17:15:00,2024-03-06,17,Wednesday,SKU036,3,P03,09:00-12:00,86,Delivered
ORD01467,2024-03-04 20:36:00,2024-03-04,20,Monday,SKU027,7,P07,18:00-21:00,84,Delivered
ORD01468,2024-03-06 07:22:00,2024-03-06,7,Wednesday,SKU009,7,P05,18:00-21:00,26,Delivered
ORD01469,2024-03-13 09:22:00,2024-03-13,9,Wednesday,SKU036,2,P06,18:00-21:00,27,Delivered
ORD01470,2024-03-01 19:03:00,2024-03-01,19,Friday,SKU036,1,P06,09:00-12:00,41,Delayed
ORD01471,2024-03-17 01:20:00,2024-03-17,1,Sunday,SKU015,1,P06,09:00-12:00,37,Delivered
ORD01472,2024-03-20 13:34:00,2024-03-20,13,Wednesday,SKU009,6,P02,12:00-15:00,62,Delivered
ORD01473,2024-03-29 12:54:00,2024-03-29,12,Friday,SKU031,3,P03,18:00-21:00,24,Returned
ORD01474,2024-03-29 21:07:00,2024-03-29,21,Friday,SKU029,5,P05,09:00-12:00,59,Delivered
ORD01475,2024-03-19 14:57:00,2024-03-19,14,Tuesday,SKU005,4,P03,15:00-18:00,73,Returned
ORD01476,2024-03-18 18:50:00,2024-03-18,18,Monday,SKU016,2,P02,15:00-18:00,62,Delivered
ORD01477,2024-03-27 13:50:00,2024-03-27,13,Wednesday,SKU015,6,P01,18:00-21:00,90,Delivered
ORD01478,2024-03-17 07:41:00,2024-03-17,7,Sunday,SKU012,9,P07,12:00-15:00,51,Delivered
ORD01479,2024-03-15 18:18:00,2024-03-15,18,Friday,SKU034,7,P07,18:00-21:00,70,Delivered
ORD01480,2024-03-16 08:35:00,2024-03-16,8,Saturday,SKU018,7,P05,18:00-21:00,51,Delivered
ORD01481,2024-03-23 06:53:00,2024-03-23,6,Saturday,SKU003,2,P05,12:00-15:00,55,Delivered
ORD01482,2024-03-18 03:19:00,2024-03-18,3,Monday,SKU015,6,P01,18:00-21:00,80,Delivered
ORD01483,2024-03-06 14:43:00,2024-03-06,14,Wednesday,SKU027,4,P02,18:00-21:00,38,Delivered
ORD01484,2024-03-23 10:45:00,2024-03-23,10,Saturday,SKU009,4,P01,09:00-12:00,74,Returned
ORD01485,2024-03-04 20:00:00,2024-03-04,20,Monday,SKU033,6,P03,18:00-21:00,60,Returned
ORD01486,2024-03-13 05:09:00,2024-03-13,5,Wednesday,SKU022,10,P05,18:00-21:00,88,Delivered
ORD01487,2024-03-29 16:13:00,2024-03-29,16,Friday,SKU034,5,P07,09:00-12:00,68,Delivered
ORD01488,2024-03-13 10:57:00,2024-03-13,10,Wednesday,SKU009,8,P05,09:00-12:00,71,Delivered
ORD01489,2024-03-15 08:44:00,2024-03-15,8,Friday,SKU009,2,P02,12:00-15:00,77,Delivered
ORD01490,2024-03-18 11:47:00,2024-03-18,11,Monday,SKU010,7,P05,15:00-18:00,64,Delivered
ORD01491,2024-03-04 11:56:00,2024-03-04,11,Monday,SKU031,2,P08,12:00-15:00,37,Delivered
ORD01492,2024-03-04 08:02:00,2024-03-04,8,Monday,SKU030,3,P02,09:00-12:00,45,Delivered
ORD01493,2024-03-12 12:09:00,2024-03-12,12,Tuesday,SKU016,1,P04,12:00-15:00,61,Delivered
ORD01494,2024-03-05 11:16:00,2024-03-05,11,Tuesday,SKU034,6,P08,12:00-15:00,39,Delivered
ORD01495,2024-03-10 14:14:00,2024-03-10,14,Sunday,SKU009,4,P06,18:00-21:00,18,Delivered
ORD01496,2024-03-03 19:38:00,2024-03-03,19,Sunday,SKU019,9,P03,12:00-15:00,100,Delivered
ORD01497,2024-03-22 06:33:00,2024-03-22,6,Friday,SKU019,10,P03,15:00-18:00,62,Delivered
ORD01498,2024-03-29 08:14:00,2024-03-29,8,Friday,SKU001,1,P01,18:00-21:00,87,Delivered
ORD01499,2024-03-08 18:02:00,2024-03-08,18,Friday,SKU020,2,P01,18:00-21:00,105,Delivered
ORD01500,2024-03-20 11:58:00,2024-03-20,11,Wednesday,SKU028,8,P05,15:00-18:00,93,Returned
ORD01501,2024-03-05 12:56:00,2024-03-05,12,Tuesday,SKU014,3,P05,12:00-15:00,77,Delivered
ORD01502,2024-03-12 17:27:00,2024-03-12,17,Tuesday,SKU029,3,P01,18:00-21:00,79,Delayed
ORD01503,2024-03-05 19:22:00,2024-03-05,19,Tuesday,SKU009,7,P07,18:00-21:00,92,Delivered
ORD01504,2024-03-13 13:21:00,2024-03-13,13,Wednesday,SKU012,7,P03,12:00-15:00,46,Delivered
ORD01505,2024-03-07 15:55:00,2024-03-07,15,Thursday,SKU027,10,P06,18:00-21:00,85,Delivered
ORD01506,2024-03-26 12:41:00,2024-03-26,12,Tuesday,SKU012,7,P03,18:00-21:00,47,Delivered
ORD01507,2024-03-27 21:55:00,2024-03-27,21,Wednesday,SKU022,1,P04,12:00-15:00,58,Delivered
ORD01508,2024-03-06 16:59:00,2024-03-06,16,Wednesday,SKU019,3,P08,09:00-12:00,41,Delivered
ORD01509,2024-03-22 09:47:00,2024-03-22,9,Friday,SKU026,3,P07,12:00-15:00,34,Delivered
ORD01510,2024-03-15 10:47:00,2024-03-15,10,Friday,SKU007,8,P06,09:00-12:00,34,Delivered
ORD01511,2024-03-01 20:55:00,2024-03-01,20,Friday,SKU003,2,P06,15:00-18:00,49,Delayed
ORD01512,2024-03-10 19:23:00,2024-03-10,19,Sunday,SKU022,6,P08,18:00-21:00,68,Delivered
ORD01513,2024-03-04 18:10:00,2024-03-04,18,Monday,SKU033,3,P03,18:00-21:00,48,Delivered
ORD01514,2024-03-18 16:44:00,2024-03-18,16,Monday,SKU036,4,P02,12:00-15:00,71,Delivered
ORD01515,2024-03-02 08:24:00,2024-03-02,8,Saturday,SKU018,8,P03,09:00-12:00,90,Delivered
ORD01516,2024-03-27 11:28:00,2024-03-27,11,Wednesday,SKU022,3,P08,09:00-12:00,93,Delivered
ORD01517,2024-03-03 19:04:00,2024-03-03,19,Sunday,SKU009,10,P05,18:00-21:00,42,Delayed
ORD01518,2024-03-26 21:12:00,2024-03-26,21,Tuesday,SKU036,6,P05,09:00-12:00,60,Delivered
ORD01519,2024-03-26 13:39:00,2024-03-26,13,Tuesday,SKU032,7,P03,15:00-18:00,47,Delivered
ORD01520,2024-03-09 22:57:00,2024-03-09,22,Saturday,SKU034,8,P06,12:00-15:00,21,Delivered
ORD01521,2024-03-23 10:28:00,2024-03-23,10,Saturday,SKU036,6,P01,15:00-18:00,80,Delivered
ORD01522,2024-03-02 08:59:00,2024-03-02,8,Saturday,SKU022,10,P01,15:00-18:00,63,Delivered
ORD01523,2024-03-16 11:02:00,2024-03-16,11,Saturday,SKU027,5,P07,15:00-18:00,79,Delivered
ORD01524,2024-03-11 08:22:00,2024-03-11,8,Monday,SKU027,9,P04,18:00-21:00,51,Delivered
ORD01525,2024-03-30 12:42:00,2024-03-30,12,Saturday,SKU004,6,P02,09:00-12:00,39,Delivered
ORD01526,2024-03-06 11:09:00,2024-03-06,11,Wednesday,SKU020,4,P02,09:00-12:00,21,Delivered
ORD01527,2024-03-11 19:39:00,2024-03-11,19,Monday,SKU004,10,P08,15:00-18:00,36,Delivered
ORD01528,2024-03-05 09:47:00,2024-03-05,9,Tuesday,SKU034,3,P02,09:00-12:00,15,Delivered
ORD01529,2024-03-22 09:03:00,2024-03-22,9,Friday,SKU027,7,P06,12:00-15:00,75,Delivered
ORD01530,2024-03-23 22:38:00,2024-03-23,22,Saturday,SKU027,8,P05,09:00-12:00,71,Delivered
ORD01531,2024-03-01 07:12:00,2024-03-01,7,Friday,SKU010,9,P04,09:00-12:00,24,Delivered
ORD01532,2024-03-28 10:14:00,2024-03-28,10,Thursday,SKU008,10,P05,18:00-21:00,93,Delivered
ORD01533,2024-03-09 18:47:00,2024-03-09,18,Saturday,SKU010,1,P05,15:00-18:00,42,Delivered
ORD01534,2024-03-16 11:46:00,2024-03-16,11,Saturday,SKU004,7,P02,18:00-21:00,23,Delivered
ORD01535,2024-03-25 20:23:00,2024-03-25,20,Monday,SKU027,10,P02,15:00-18:00,74,Delivered
ORD01536,2024-03-26 13:31:00,2024-03-26,13,Tuesday,SKU012,8,P06,12:00-15:00,44,Delivered
ORD01537,2024-03-02 17:26:00,2024-03-02,17,Saturday,SKU018,8,P06,18:00-21:00,93,Delivered
ORD01538,2024-03-05 17:24:00,2024-03-05,17,Tuesday,SKU015,1,P03,15:00-18:00,72,Delivered
ORD01539,2024-03-01 12:52:00,2024-03-01,12,Friday,SKU025,3,P03,12:00-15:00,50,Delivered
ORD01540,2024-03-16 08:21:00,2024-03-16,8,Saturday,SKU009,8,P07,12:00-15:00,53,Delivered
ORD01541,2024-03-28 15:14:00,2024-03-28,15,Thursday,SKU009,10,P08,18:00-21:00,70,Returned
ORD01542,2024-03-06 13:42:00,2024-03-06,13,Wednesday,SKU004,2,P02,15:00-18:00,76,Delivered
ORD01543,2024-03-05 09:31:00,2024-03-05,9,Tuesday,SKU029,7,P08,09:00-12:00,54,Delivered
ORD01544,2024-03-11 16:43:00,2024-03-11,16,Monday,SKU022,10,P02,12:00-15:00,82,Delivered
ORD01545,2024-03-24 11:44:00,2024-03-24,11,Sunday,SKU031,6,P08,09:00-12:00,36,Delivered
ORD01546,2024-03-08 09:20:00,2024-03-08,9,Friday,SKU026,6,P08,15:00-18:00,86,Delivered
ORD01547,2024-03-26 11:12:00,2024-03-26,11,Tuesday,SKU033,6,P04,12:00-15:00,66,Delivered
ORD01548,2024-03-29 02:32:00,2024-03-29,2,Friday,SKU031,7,P03,15:00-18:00,25,Delivered
ORD01549,2024-03-15 16:57:00,2024-03-15,16,Friday,SKU034,5,P02,18:00-21:00,64,Delivered
ORD01550,2024-03-26 18:45:00,2024-03-26,18,Tuesday,SKU007,1,P08,12:00-15:00,48,Delivered
ORD01551,2024-03-27 16:35:00,2024-03-27,16,Wednesday,SKU007,5,P06,18:00-21:00,55,Delivered
ORD01552,2024-03-18 09:51:00,2024-03-18,9,Monday,SKU024,10,P02,15:00-18:00,22,Delivered
ORD01553,2024-03-07 14:32:00,2024-03-07,14,Thursday,SKU011,7,P07,09:00-12:00,53,Delivered
ORD01554,2024-03-05 10:01:00,2024-03-05,10,Tuesday,SKU025,7,P02,15:00-18:00,83,Delivered
ORD01555,2024-03-13 15:38:00,2024-03-13,15,Wednesday,SKU016,6,P02,15:00-18:00,73,Delivered
ORD01556,2024-03-23 16:18:00,2024-03-23,16,Saturday,SKU008,3,P06,09:00-12:00,30,Delivered
ORD01557,2024-03-11 15:23:00,2024-03-11,15,Monday,SKU007,7,P01,18:00-21:00,56,Delivered
ORD01558,2024-03-11 16:48:00,2024-03-11,16,Monday,SKU003,5,P06,09:00-12:00,80,Delivered
ORD01559,2024-03-23 17:31:00,2024-03-23,17,Saturday,SKU004,2,P03,12:00-15:00,38,Returned
ORD01560,2024-03-08 07:23:00,2024-03-08,7,Friday,SKU036,6,P02,18:00-21:00,58,Delivered
ORD01561,2024-03-16 11:03:00,2024-03-16,11,Saturday,SKU019,7,P03,09:00-12:00,60,Delivered
ORD01562,2024-03-25 20:16:00,2024-03-25,20,Monday,SKU009,1,P01,09:00-12:00,63,Delivered
ORD01563,2024-03-08 18:09:00,2024-03-08,18,Friday,SKU035,3,P06,15:00-18:00,81,Delivered
ORD01564,2024-03-25 10:01:00,2024-03-25,10,Monday,SKU025,7,P02,09:00-12:00,46,Delivered
ORD01565,2024-03-19 13:22:00,2024-03-19,13,Tuesday,SKU027,10,P06,12:00-15:00,65,Delivered
ORD01566,2024-03-18 00:40:00,2024-03-18,0,Monday,SKU028,5,P05,15:00-18:00,80,Delivered
ORD01567,2024-03-27 09:38:00,2024-03-27,9,Wednesday,SKU010,4,P06,15:00-18:00,65,Delivered
ORD01568,2024-03-10 12:28:00,2024-03-10,12,Sunday,SKU022,9,P07,12:00-15:00,46,Delivered
ORD01569,2024-03-26 08:59:00,2024-03-26,8,Tuesday,SKU031,4,P05,12:00-15:00,90,Delivered
ORD01570,2024-03-12 13:41:00,2024-03-12,13,Tuesday,SKU022,10,P05,12:00-15:00,80,Delivered
ORD01571,2024-03-01 09:11:00,2024-03-01,9,Friday,SKU031,4,P08,18:00-21:00,56,Delivered
ORD01572,2024-03-13 16:10:00,2024-03-13,16,Wednesday,SKU034,8,P05,12:00-15:00,24,Delivered
ORD01573,2024-03-29 00:01:00,2024-03-29,0,Friday,SKU022,1,P05,09:00-12:00,53,Delivered
ORD01574,2024-03-24 15:10:00,2024-03-24,15,Sunday,SKU005,6,P04,12:00-15:00,69,Delivered
ORD01575,2024-03-12 07:26:00,2024-03-12,7,Tuesday,SKU025,5,P01,09:00-12:00,53,Delivered
ORD01576,2024-03-15 20:56:00,2024-03-15,20,Friday,SKU036,4,P02,09:00-12:00,85,Delivered
ORD01577,2024-03-03 17:29:00,2024-03-03,17,Sunday,SKU031,10,P05,15:00-18:00,37,Delivered
ORD01578,2024-03-23 08:04:00,2024-03-23,8,Saturday,SKU015,7,P01,09:00-12:00,78,Delivered
ORD01579,2024-03-15 12:00:00,2024-03-15,12,Friday,SKU021,1,P02,15:00-18:00,71,Delivered
ORD01580,2024-03-09 02:17:00,2024-03-09,2,Saturday,SKU036,4,P04,18:00-21:00,15,Delayed
ORD01581,2024-03-02 19:53:00,2024-03-02,19,Saturday,SKU031,9,P08,12:00-15:00,35,Delivered
ORD01582,2024-03-20 11:52:00,2024-03-20,11,Wednesday,SKU018,3,P06,15:00-18:00,94,Delivered
ORD01583,2024-03-21 11:11:00,2024-03-21,11,Thursday,SKU022,6,P08,15:00-18:00,61,Delivered
ORD01584,2024-03-25 19:43:00,2024-03-25,19,Monday,SKU019,6,P07,09:00-12:00,56,Delivered
ORD01585,2024-03-12 16:28:00,2024-03-12,16,Tuesday,SKU028,3,P01,15:00-18:00,79,Returned
ORD01586,2024-03-21 08:21:00,2024-03-21,8,Thursday,SKU019,3,P03,12:00-15:00,65,Delivered
ORD01587,2024-03-14 19:32:00,2024-03-14,19,Thursday,SKU019,9,P02,09:00-12:00,57,Delivered
ORD01588,2024-03-22 17:21:00,2024-03-22,17,Friday,SKU018,6,P06,18:00-21:00,98,Delivered
ORD01589,2024-03-12 17:44:00,2024-03-12,17,Tuesday,SKU028,2,P04,18:00-21:00,45,Delivered
ORD01590,2024-03-29 18:32:00,2024-03-29,18,Friday,SKU029,8,P03,09:00-12:00,66,Delivered
ORD01591,2024-03-10 18:34:00,2024-03-10,18,Sunday,SKU024,4,P01,09:00-12:00,32,Delivered
ORD01592,2024-03-06 18:43:00,2024-03-06,18,Wednesday,SKU004,5,P08,09:00-12:00,85,Delivered
ORD01593,2024-03-01 17:19:00,2024-03-01,17,Friday,SKU013,6,P04,15:00-18:00,89,Delivered
ORD01594,2024-03-19 04:31:00,2024-03-19,4,Tuesday,SKU036,8,P06,15:00-18:00,18,Delivered
ORD01595,2024-03-16 19:24:00,2024-03-16,19,Saturday,SKU028,2,P07,15:00-18:00,82,Delivered
ORD01596,2024-03-16 18:05:00,2024-03-16,18,Saturday,SKU018,9,P02,09:00-12:00,54,Delivered
ORD01597,2024-03-24 11:38:00,2024-03-24,11,Sunday,SKU036,1,P06,15:00-18:00,104,Delivered
ORD01598,2024-03-14 07:43:00,2024-03-14,7,Thursday,SKU006,1,P08,09:00-12:00,79,Delivered
ORD01599,2024-03-09 17:24:00,2024-03-09,17,Saturday,SKU029,9,P01,15:00-18:00,97,Delivered
ORD01600,2024-03-16 09:28:00,2024-03-16,9,Saturday,SKU012,3,P01,15:00-18:00,57,Delivered
ORD01601,2024-03-22 08:53:00,2024-03-22,8,Friday,SKU004,8,P08,12:00-15:00,15,Delivered
ORD01602,2024-03-24 18:57:00,2024-03-24,18,Sunday,SKU009,7,P01,15:00-18:00,50,Delivered
ORD01603,2024-03-22 15:31:00,2024-03-22,15,Friday,SKU010,8,P02,09:00-12:00,36,Delivered
